,fname,val,k
119,000000534599.jpg,False,5
120,000000581272.jpg,True,5
121,000000555421.jpg,False,5
122,000000579285.jpg,False,5
123,000000533977.jpg,False,5
124,000000550858.jpg,False,5
125,000000518864.jpg,False,5
126,000000526293.jpg,False,5
127,000000550636.jpg,False,5
128,000000547822.jpg,False,5
129,000000536002.jpg,False,5
130,000000535665.jpg,False,5
131,000000571986.jpg,True,5
132,000000518031.jpg,False,5
133,000000540282.jpg,False,5
134,000000527900.jpg,False,5
135,000000533432.jpg,True,5
136,000000579119.jpg,False,5
137,000000518666.jpg,False,5
138,000000576917.jpg,True,5
139,000000556457.jpg,False,5
140,000000574903.jpg,False,5
141,000000565621.jpg,True,5
142,000000533748.jpg,False,5
143,000000539433.jpg,False,5
144,000000527880.jpg,False,5
145,000000544377.jpg,False,5
146,000000536527.jpg,False,5
147,000000542237.jpg,False,5
148,000000576699.jpg,False,5
149,000000575297.jpg,False,5
150,000000536452.jpg,False,5
151,000000573220.jpg,True,5
152,000000536501.jpg,True,5
153,000000516887.jpg,False,5
154,000000565403.jpg,False,5
155,000000526569.jpg,True,5
156,000000564182.jpg,False,5
157,000000545222.jpg,False,5
158,000000558590.jpg,True,5
159,000000579873.jpg,False,5
160,000000561906.jpg,False,5
161,000000523249.jpg,False,5
162,000000515817.jpg,False,5
163,000000518111.jpg,False,5
164,000000556989.jpg,False,5
165,000000564538.jpg,False,5
166,000000561819.jpg,False,5
167,000000536691.jpg,False,5
168,000000577523.jpg,False,5
169,000000545880.jpg,False,5
170,000000518143.jpg,False,5
171,000000529869.jpg,False,5
172,000000546505.jpg,False,5
173,000000536625.jpg,False,5
174,000000539855.jpg,False,5
175,000000556297.jpg,False,5
176,000000561782.jpg,True,5
177,000000567088.jpg,False,5
178,000000530733.jpg,False,5
179,000000546250.jpg,False,5
180,000000562429.jpg,True,5
181,000000537075.jpg,False,5
182,000000536060.jpg,False,5
183,000000543828.jpg,True,5
184,000000531712.jpg,False,5
185,000000520071.jpg,False,5
186,000000562250.jpg,False,5
187,000000555841.jpg,False,5
188,000000527478.jpg,True,5
189,000000537435.jpg,False,5
190,000000563375.jpg,False,5
191,000000545067.jpg,False,5
192,000000544083.jpg,False,5
193,000000534280.jpg,True,5
194,000000532176.jpg,False,5
195,000000577248.jpg,False,5
196,000000544029.jpg,False,5
197,000000556710.jpg,False,5
198,000000573304.jpg,False,5
199,000000551289.jpg,False,5
200,000000550406.jpg,True,5
201,000000523723.jpg,False,5
202,000000542507.jpg,False,5
203,000000527017.jpg,True,5
204,000000517180.jpg,False,5
205,000000569870.jpg,True,5
206,000000543031.jpg,True,5
207,000000573837.jpg,False,5
208,000000535436.jpg,False,5
209,000000569473.jpg,False,5
210,000000561236.jpg,True,5
211,000000577218.jpg,False,5
212,000000570627.jpg,False,5
213,000000552653.jpg,False,5
214,000000537187.jpg,True,5
215,000000546992.jpg,False,5
216,000000527041.jpg,False,5
217,000000573305.jpg,True,5
218,000000547924.jpg,False,5
219,000000575402.jpg,True,5
220,000000538998.jpg,False,5
221,000000537593.jpg,False,5
222,000000573040.jpg,True,5
223,000000563675.jpg,False,5
224,000000572020.jpg,False,5
225,000000530657.jpg,True,5
226,000000538598.jpg,True,5
227,000000523570.jpg,False,5
228,000000529747.jpg,False,5
229,000000552743.jpg,False,5
230,000000578234.jpg,False,5
231,000000576969.jpg,False,5
232,000000548947.jpg,False,5
233,000000578296.jpg,False,5
234,000000541960.jpg,False,5
235,000000519473.jpg,False,5
236,000000567092.jpg,False,5
237,000000560595.jpg,False,5
238,000000575735.jpg,False,5
239,000000567137.jpg,False,5
240,000000525326.jpg,False,5
241,000000519780.jpg,False,5
242,000000574270.jpg,False,5
243,000000551644.jpg,False,5
244,000000571218.jpg,False,5
245,000000537767.jpg,False,5
246,000000538855.jpg,True,5
247,000000528883.jpg,False,5
248,000000538584.jpg,True,5
249,000000556263.jpg,False,5
250,000000560939.jpg,False,5
1000,000000575477.jpg,True,8
1001,000000560116.jpg,True,8
1002,000000521272.jpg,True,8
1003,000000565145.jpg,True,8
1004,000000563577.jpg,True,8
1005,000000561315.jpg,True,8
1006,000000528335.jpg,True,8
1007,000000517376.jpg,True,8
1008,000000529573.jpg,True,8
1009,000000572642.jpg,True,8
1010,000000578028.jpg,True,8
1011,000000523595.jpg,True,8
1012,000000544907.jpg,True,8
1013,000000516894.jpg,True,8
1014,000000552608.jpg,True,8
1015,000000545451.jpg,True,8
1016,000000542588.jpg,True,8
1017,000000521551.jpg,True,8
1018,000000557754.jpg,True,8
1019,000000515756.jpg,True,8
1020,000000537605.jpg,True,8
1021,000000515816.jpg,True,8
1022,000000567334.jpg,True,8
1023,000000539587.jpg,True,8
1024,000000562311.jpg,True,8
1025,000000537285.jpg,True,8
1026,000000565359.jpg,True,8
1027,000000570181.jpg,True,8
1028,000000539429.jpg,True,8
1029,000000574274.jpg,True,8
1030,000000530553.jpg,True,8
1031,000000518851.jpg,True,8
1032,000000533205.jpg,True,8
1033,000000541153.jpg,True,8
1034,000000546392.jpg,True,8
1035,000000521265.jpg,True,8
1036,000000572281.jpg,True,8
1037,000000554696.jpg,True,8
1038,000000536279.jpg,True,8
1039,000000535846.jpg,True,8
1040,000000581095.jpg,True,8
1041,000000531629.jpg,True,8
1042,000000571771.jpg,True,8
1043,000000526298.jpg,True,8
1044,000000540650.jpg,True,8
1045,000000569623.jpg,True,8
1046,000000536478.jpg,True,8
1047,000000572838.jpg,True,8
1048,000000564877.jpg,True,8
1049,000000528908.jpg,True,8
1050,000000580270.jpg,True,8
1051,000000557331.jpg,True,8
1052,000000562439.jpg,True,8
1053,000000581265.jpg,True,8
1054,000000563383.jpg,True,8
1055,000000561282.jpg,True,8
1056,000000538024.jpg,True,8
1057,000000527115.jpg,True,8
1058,000000522693.jpg,True,8
1059,000000574230.jpg,True,8
1060,000000533167.jpg,True,8
1061,000000538130.jpg,True,8
1062,000000580438.jpg,True,8
1063,000000533866.jpg,True,8
1064,000000528324.jpg,True,8
1065,000000534376.jpg,True,8
1066,000000556895.jpg,True,8
1067,000000528290.jpg,True,8
1068,000000561250.jpg,True,8
1069,000000562329.jpg,True,8
1070,000000536253.jpg,True,8
1071,000000578639.jpg,True,8
1072,000000536908.jpg,True,8
1073,000000546225.jpg,True,8
1074,000000524726.jpg,True,8
1075,000000531731.jpg,True,8
1076,000000534550.jpg,True,8
1077,000000557770.jpg,True,8
1078,000000548767.jpg,True,8
1079,000000580496.jpg,True,8
1080,000000547042.jpg,True,8
1081,000000515996.jpg,True,8
1082,000000532886.jpg,True,8
1083,000000561759.jpg,True,8
1084,000000529595.jpg,True,8
1085,000000528991.jpg,True,8
1086,000000558680.jpg,True,8
1087,000000570157.jpg,True,8
1088,000000544938.jpg,True,8
1089,000000569105.jpg,False,8
1090,000000552220.jpg,False,8
1091,000000520056.jpg,False,8
1092,000000516578.jpg,False,8
1093,000000552991.jpg,False,8
1094,000000565162.jpg,False,8
1095,000000551628.jpg,True,8
1096,000000549070.jpg,False,8
1097,000000531251.jpg,False,8
1098,000000570020.jpg,False,8
1099,000000541781.jpg,False,8
1100,000000533390.jpg,True,8
1101,000000535731.jpg,False,8
1102,000000534899.jpg,True,8
1103,000000531417.jpg,False,8
1104,000000579338.jpg,False,8
1105,000000556206.jpg,False,8
1106,000000549408.jpg,True,8
1107,000000562665.jpg,False,8
1108,000000533718.jpg,False,8
1109,000000525013.jpg,False,8
1110,000000553257.jpg,False,8
1111,000000580448.jpg,False,8
1112,000000565472.jpg,False,8
1113,000000554153.jpg,False,8
1114,000000567461.jpg,False,8
1115,000000546616.jpg,False,8
1116,000000580635.jpg,False,8
1117,000000572576.jpg,False,8
1118,000000544030.jpg,True,8
1119,000000518045.jpg,False,8
1120,000000536115.jpg,True,8
1121,000000515675.jpg,False,8
1122,000000575809.jpg,False,8
1123,000000567386.jpg,False,8
1124,000000556200.jpg,False,8
1125,000000534059.jpg,False,8
1126,000000550131.jpg,False,8
1127,000000580535.jpg,False,8
1128,000000556184.jpg,False,8
1129,000000568541.jpg,False,8
1130,000000529816.jpg,False,8
1131,000000533740.jpg,False,8
1132,000000558413.jpg,False,8
1133,000000547159.jpg,False,8
1134,000000522532.jpg,False,8
1135,000000522518.jpg,False,8
1136,000000532935.jpg,True,8
1137,000000527385.jpg,False,8
1138,000000553170.jpg,False,8
1139,000000549116.jpg,False,8
1140,000000528593.jpg,False,8
1141,000000569573.jpg,True,8
1142,000000574441.jpg,False,8
1143,000000520695.jpg,False,8
1144,000000540360.jpg,False,8
1145,000000577101.jpg,False,8
1146,000000545887.jpg,False,8
1147,000000551634.jpg,True,8
1148,000000519518.jpg,True,8
1149,000000522050.jpg,False,8
1150,000000575390.jpg,True,8
1151,000000556768.jpg,False,8
1152,000000556093.jpg,True,8
1153,000000564207.jpg,True,8
1154,000000580425.jpg,False,8
1155,000000564213.jpg,False,8
1156,000000560650.jpg,False,8
1157,000000557034.jpg,False,8
1158,000000529971.jpg,False,8
1159,000000517486.jpg,False,8
1160,000000573244.jpg,False,8
1161,000000575054.jpg,True,8
1162,000000545146.jpg,True,8
1163,000000563193.jpg,True,8
1164,000000565010.jpg,False,8
1165,000000531933.jpg,False,8
1166,000000558218.jpg,False,8
1167,000000568380.jpg,False,8
1168,000000539272.jpg,True,8
1169,000000549533.jpg,True,8
1170,000000531314.jpg,False,8
1171,000000568719.jpg,False,8
1172,000000539547.jpg,False,8
1173,000000523303.jpg,False,8
1174,000000581644.jpg,True,8
1175,000000549751.jpg,True,8
1176,000000520711.jpg,True,8
1177,000000523901.jpg,False,8
1178,000000535095.jpg,False,8
1179,000000528902.jpg,False,8
1180,000000570119.jpg,False,8
1181,000000543937.jpg,False,8
1182,000000524659.jpg,False,8
1183,000000531359.jpg,False,8
1184,000000535747.jpg,False,8
1185,000000540948.jpg,False,8
1186,000000571693.jpg,False,8
1187,000000535985.jpg,True,8
1188,000000549811.jpg,True,8
1189,000000569932.jpg,False,8
1190,000000529730.jpg,False,8
1191,000000519750.jpg,False,8
1192,000000557526.jpg,True,8
1193,000000532386.jpg,True,8
1194,000000559276.jpg,True,8
1195,000000517550.jpg,False,8
1196,000000547805.jpg,False,8
1197,000000579864.jpg,False,8
1198,000000550259.jpg,False,8
1199,000000552770.jpg,False,8
1200,000000577985.jpg,False,8
1201,000000551844.jpg,False,8
1202,000000550101.jpg,True,8
1203,000000562792.jpg,False,8
1204,000000575593.jpg,False,8
1205,000000575232.jpg,False,8
1206,000000521688.jpg,False,8
1207,000000544501.jpg,False,8
1208,000000571373.jpg,False,8
1209,000000562074.jpg,False,8
1210,000000564087.jpg,False,8
1211,000000538355.jpg,False,8
1212,000000579263.jpg,False,8
1213,000000518035.jpg,False,8
1214,000000560194.jpg,False,8
1215,000000532794.jpg,False,8
1216,000000548491.jpg,False,8
1217,000000566921.jpg,False,8
1218,000000520031.jpg,True,8
1219,000000574966.jpg,False,8
1220,000000525940.jpg,True,8
1221,000000575388.jpg,False,8
1222,000000542970.jpg,True,8
1223,000000536250.jpg,False,8
1224,000000545504.jpg,False,8
1225,000000557446.jpg,False,8
1226,000000547408.jpg,False,8
1227,000000539469.jpg,True,8
1228,000000515634.jpg,False,8
1229,000000539769.jpg,False,8
1230,000000575275.jpg,True,8
1231,000000524856.jpg,False,8
1232,000000526863.jpg,True,8
1233,000000518141.jpg,False,8
1234,000000539050.jpg,False,8
1235,000000544982.jpg,False,8
1236,000000574105.jpg,False,8
1237,000000542216.jpg,False,8
1238,000000535619.jpg,False,8
1239,000000561747.jpg,False,8
1240,000000580473.jpg,False,8
1241,000000550531.jpg,False,8
1242,000000579377.jpg,False,8
1243,000000563831.jpg,True,8
1244,000000548589.jpg,True,8
1245,000000561663.jpg,False,8
1246,000000564539.jpg,False,8
1247,000000581342.jpg,False,8
1248,000000565063.jpg,True,8
1249,000000575721.jpg,False,8
1250,000000566459.jpg,False,8
1251,000000554763.jpg,True,8
1252,000000531437.jpg,False,8
1253,000000545017.jpg,True,8
1254,000000517810.jpg,False,8
1255,000000568136.jpg,False,8
1256,000000553348.jpg,True,8
1257,000000561219.jpg,False,8
1258,000000514905.jpg,True,8
1259,000000578321.jpg,True,8
1260,000000564229.jpg,True,8
1261,000000515596.jpg,False,8
1262,000000540034.jpg,False,8
1263,000000554993.jpg,False,8
1264,000000540293.jpg,True,8
1265,000000539273.jpg,False,8
1266,000000544454.jpg,False,8
1267,000000524036.jpg,False,8
1268,000000543149.jpg,False,8
1269,000000566269.jpg,True,8
1270,000000516073.jpg,True,8
1271,000000577465.jpg,False,8
1272,000000521380.jpg,False,8
1273,000000561832.jpg,False,8
1274,000000546030.jpg,True,8
1275,000000545256.jpg,False,8
1276,000000517559.jpg,True,8
1277,000000539009.jpg,False,8
1278,000000522578.jpg,False,8
1279,000000528768.jpg,False,8
1280,000000516032.jpg,False,8
1281,000000570370.jpg,False,8
1282,000000574204.jpg,True,8
1283,000000558691.jpg,True,8
1284,000000575148.jpg,False,8
1285,000000563800.jpg,False,8
1286,000000549591.jpg,False,8
1287,000000575085.jpg,False,8
1288,000000553922.jpg,False,8
1289,000000581645.jpg,False,8
1290,000000547967.jpg,False,8
1291,000000578266.jpg,False,8
1292,000000527393.jpg,True,8
1293,000000575423.jpg,False,8
1294,000000525963.jpg,False,8
1295,000000573919.jpg,False,8
1296,000000579894.jpg,False,8
1297,000000541598.jpg,True,8
1298,000000579597.jpg,False,8
1299,000000552955.jpg,False,8
1300,000000551234.jpg,False,8
1301,000000566019.jpg,False,8
1302,000000555594.jpg,False,8
1303,000000546259.jpg,False,8
1304,000000569152.jpg,False,8
1305,000000580193.jpg,False,8
1306,000000538224.jpg,False,8
1307,000000542648.jpg,False,8
1308,000000571981.jpg,False,8
1309,000000560145.jpg,False,8
1310,000000547045.jpg,False,8
1311,000000523122.jpg,False,8
1312,000000520415.jpg,True,8
1313,000000581706.jpg,False,8
1314,000000527864.jpg,False,8
1315,000000551694.jpg,True,8
1316,000000574233.jpg,False,8
1317,000000525257.jpg,False,8
1318,000000575667.jpg,True,8
1319,000000577689.jpg,False,8
1320,000000551774.jpg,False,8
1321,000000572583.jpg,True,8
1322,000000554999.jpg,False,8
1323,000000520646.jpg,False,8
1324,000000581836.jpg,False,8
1325,000000561904.jpg,True,8
1326,000000515877.jpg,False,8
1327,000000519270.jpg,False,8
1328,000000553238.jpg,False,8
1329,000000579972.jpg,False,8
1330,000000523479.jpg,False,8
1331,000000535518.jpg,True,8
1332,000000537609.jpg,False,8
1333,000000526817.jpg,False,8
1334,000000521081.jpg,False,8
1335,000000581333.jpg,False,8
1336,000000516057.jpg,False,8
1337,000000548064.jpg,False,8
1338,000000516351.jpg,False,8
1339,000000543682.jpg,True,8
1340,000000548880.jpg,False,8
1341,000000517444.jpg,False,8
1342,000000580224.jpg,False,8
1343,000000539240.jpg,False,8
1344,000000529316.jpg,True,8
1345,000000552278.jpg,False,8
1346,000000563732.jpg,False,8
1347,000000536706.jpg,False,8
1348,000000562976.jpg,False,8
1349,000000577379.jpg,False,8
1350,000000534563.jpg,True,8
1351,000000554594.jpg,False,8
1352,000000557696.jpg,False,8
1353,000000577799.jpg,False,8
1354,000000548740.jpg,False,8
1355,000000559871.jpg,False,8
1356,000000534009.jpg,True,8
1357,000000554331.jpg,False,8
1358,000000567534.jpg,False,8
1359,000000566933.jpg,False,8
1360,000000578443.jpg,False,8
1361,000000566150.jpg,False,8
1362,000000538959.jpg,False,8
1363,000000528871.jpg,False,8
1364,000000557414.jpg,False,8
1365,000000555395.jpg,False,8
1366,000000515901.jpg,False,8
1367,000000521120.jpg,False,8
1368,000000534599.jpg,False,8
1369,000000581272.jpg,True,8
1370,000000555421.jpg,False,8
1371,000000579285.jpg,False,8
1372,000000533977.jpg,False,8
1373,000000550858.jpg,False,8
1374,000000518864.jpg,False,8
1375,000000526293.jpg,False,8
1376,000000550636.jpg,False,8
1377,000000547822.jpg,True,8
1378,000000536002.jpg,False,8
1379,000000535665.jpg,False,8
1380,000000571986.jpg,True,8
1381,000000518031.jpg,False,8
1382,000000540282.jpg,False,8
1383,000000527900.jpg,False,8
1384,000000533432.jpg,False,8
1385,000000579119.jpg,False,8
1386,000000518666.jpg,False,8
1387,000000576917.jpg,True,8
1388,000000556457.jpg,False,8
1389,000000574903.jpg,False,8
1390,000000565621.jpg,True,8
1391,000000533748.jpg,False,8
1392,000000539433.jpg,False,8
1393,000000527880.jpg,True,8
1394,000000544377.jpg,False,8
1395,000000536527.jpg,False,8
1396,000000542237.jpg,False,8
1397,000000576699.jpg,False,8
1398,000000575297.jpg,False,8
1399,000000536452.jpg,True,8
1400,000000573220.jpg,True,8
1401,000000536501.jpg,True,8
1402,000000516887.jpg,False,8
1403,000000565403.jpg,True,8
1404,000000526569.jpg,True,8
1405,000000564182.jpg,False,8
1406,000000545222.jpg,False,8
1407,000000558590.jpg,True,8
1408,000000579873.jpg,False,8
1409,000000561906.jpg,False,8
1410,000000523249.jpg,False,8
1411,000000515817.jpg,False,8
1412,000000518111.jpg,False,8
1413,000000556989.jpg,False,8
1414,000000564538.jpg,False,8
1415,000000561819.jpg,True,8
1416,000000536691.jpg,False,8
1417,000000577523.jpg,False,8
1418,000000545880.jpg,False,8
1419,000000518143.jpg,False,8
1420,000000529869.jpg,False,8
1421,000000546505.jpg,False,8
1422,000000536625.jpg,True,8
1423,000000539855.jpg,False,8
1424,000000556297.jpg,False,8
1425,000000561782.jpg,True,8
1426,000000567088.jpg,True,8
1427,000000530733.jpg,False,8
1428,000000546250.jpg,True,8
1429,000000562429.jpg,False,8
1430,000000537075.jpg,False,8
1431,000000536060.jpg,False,8
1432,000000543828.jpg,True,8
1433,000000531712.jpg,False,8
1434,000000520071.jpg,False,8
1435,000000562250.jpg,False,8
1436,000000555841.jpg,True,8
1437,000000527478.jpg,False,8
1438,000000537435.jpg,False,8
1439,000000563375.jpg,False,8
1440,000000545067.jpg,False,8
1441,000000544083.jpg,False,8
1442,000000534280.jpg,False,8
1443,000000532176.jpg,False,8
1444,000000577248.jpg,False,8
1445,000000544029.jpg,True,8
1446,000000556710.jpg,False,8
1447,000000573304.jpg,False,8
1448,000000551289.jpg,False,8
1449,000000550406.jpg,True,8
1450,000000523723.jpg,False,8
1451,000000542507.jpg,False,8
1452,000000527017.jpg,True,8
1453,000000517180.jpg,False,8
1454,000000569870.jpg,False,8
1455,000000543031.jpg,True,8
1456,000000573837.jpg,False,8
1457,000000535436.jpg,False,8
1458,000000569473.jpg,False,8
1459,000000561236.jpg,True,8
1460,000000577218.jpg,True,8
1461,000000570627.jpg,False,8
1462,000000552653.jpg,False,8
1463,000000537187.jpg,False,8
1464,000000546992.jpg,False,8
1465,000000527041.jpg,False,8
1466,000000573305.jpg,True,8
1467,000000547924.jpg,False,8
1468,000000575402.jpg,True,8
1469,000000538998.jpg,False,8
1470,000000537593.jpg,False,8
1471,000000573040.jpg,True,8
1472,000000563675.jpg,False,8
1473,000000572020.jpg,False,8
1474,000000530657.jpg,True,8
1475,000000538598.jpg,True,8
1476,000000523570.jpg,False,8
1477,000000529747.jpg,False,8
1478,000000552743.jpg,False,8
1479,000000578234.jpg,True,8
1480,000000576969.jpg,False,8
1481,000000548947.jpg,False,8
1482,000000578296.jpg,False,8
1483,000000541960.jpg,False,8
1484,000000519473.jpg,False,8
1485,000000567092.jpg,False,8
1486,000000560595.jpg,False,8
1487,000000575735.jpg,False,8
1488,000000567137.jpg,False,8
1489,000000525326.jpg,False,8
1490,000000519780.jpg,False,8
1491,000000574270.jpg,False,8
1492,000000551644.jpg,False,8
1493,000000571218.jpg,False,8
1494,000000537767.jpg,False,8
1495,000000538855.jpg,True,8
1496,000000528883.jpg,False,8
1497,000000538584.jpg,False,8
1498,000000556263.jpg,False,8
1499,000000560939.jpg,False,8
251,000000575721.jpg,False,10
252,000000566459.jpg,True,10
253,000000554763.jpg,True,10
254,000000531437.jpg,False,10
255,000000545017.jpg,True,10
256,000000517810.jpg,False,10
257,000000568136.jpg,False,10
258,000000553348.jpg,False,10
259,000000561219.jpg,False,10
260,000000514905.jpg,False,10
261,000000578321.jpg,True,10
262,000000564229.jpg,False,10
263,000000515596.jpg,True,10
264,000000540034.jpg,False,10
265,000000554993.jpg,False,10
266,000000540293.jpg,True,10
267,000000539273.jpg,False,10
268,000000544454.jpg,True,10
269,000000524036.jpg,False,10
270,000000543149.jpg,False,10
271,000000566269.jpg,True,10
272,000000516073.jpg,True,10
273,000000577465.jpg,False,10
274,000000521380.jpg,False,10
275,000000561832.jpg,True,10
276,000000546030.jpg,True,10
277,000000545256.jpg,False,10
278,000000517559.jpg,True,10
279,000000539009.jpg,False,10
280,000000522578.jpg,False,10
281,000000528768.jpg,False,10
282,000000516032.jpg,False,10
283,000000570370.jpg,False,10
284,000000574204.jpg,True,10
285,000000558691.jpg,True,10
286,000000575148.jpg,False,10
287,000000563800.jpg,False,10
288,000000549591.jpg,False,10
289,000000575085.jpg,False,10
290,000000553922.jpg,True,10
291,000000581645.jpg,False,10
292,000000547967.jpg,False,10
293,000000578266.jpg,True,10
294,000000527393.jpg,True,10
295,000000575423.jpg,False,10
296,000000525963.jpg,True,10
297,000000573919.jpg,False,10
298,000000579894.jpg,False,10
299,000000541598.jpg,False,10
300,000000579597.jpg,False,10
301,000000552955.jpg,False,10
302,000000551234.jpg,False,10
303,000000566019.jpg,False,10
304,000000555594.jpg,False,10
305,000000546259.jpg,False,10
306,000000569152.jpg,False,10
307,000000580193.jpg,False,10
308,000000538224.jpg,False,10
309,000000542648.jpg,False,10
310,000000571981.jpg,False,10
311,000000560145.jpg,False,10
312,000000547045.jpg,False,10
313,000000523122.jpg,False,10
314,000000520415.jpg,False,10
315,000000581706.jpg,False,10
316,000000527864.jpg,True,10
317,000000551694.jpg,True,10
318,000000574233.jpg,False,10
319,000000525257.jpg,True,10
320,000000575667.jpg,False,10
321,000000577689.jpg,False,10
322,000000551774.jpg,True,10
323,000000572583.jpg,True,10
324,000000554999.jpg,False,10
325,000000520646.jpg,False,10
326,000000581836.jpg,True,10
327,000000561904.jpg,True,10
328,000000515877.jpg,False,10
329,000000519270.jpg,False,10
330,000000553238.jpg,False,10
331,000000579972.jpg,False,10
332,000000523479.jpg,False,10
333,000000535518.jpg,True,10
334,000000537609.jpg,False,10
335,000000526817.jpg,False,10
336,000000521081.jpg,False,10
337,000000581333.jpg,True,10
338,000000516057.jpg,False,10
339,000000548064.jpg,True,10
340,000000516351.jpg,False,10
341,000000543682.jpg,True,10
342,000000548880.jpg,True,10
343,000000517444.jpg,True,10
344,000000580224.jpg,False,10
345,000000539240.jpg,False,10
346,000000529316.jpg,True,10
347,000000552278.jpg,False,10
348,000000563732.jpg,False,10
349,000000536706.jpg,False,10
350,000000562976.jpg,False,10
351,000000577379.jpg,False,10
352,000000534563.jpg,True,10
353,000000554594.jpg,False,10
354,000000557696.jpg,False,10
355,000000577799.jpg,True,10
356,000000548740.jpg,False,10
357,000000559871.jpg,False,10
358,000000534009.jpg,True,10
359,000000554331.jpg,False,10
360,000000567534.jpg,True,10
361,000000566933.jpg,False,10
362,000000578443.jpg,False,10
363,000000566150.jpg,False,10
364,000000538959.jpg,False,10
365,000000528871.jpg,False,10
366,000000557414.jpg,False,10
367,000000555395.jpg,True,10
368,000000515901.jpg,False,10
369,000000521120.jpg,False,10
370,000000534599.jpg,False,10
371,000000581272.jpg,True,10
372,000000555421.jpg,True,10
373,000000579285.jpg,False,10
374,000000533977.jpg,False,10
375,000000550858.jpg,True,10
376,000000518864.jpg,False,10
377,000000526293.jpg,False,10
378,000000550636.jpg,False,10
379,000000547822.jpg,False,10
380,000000536002.jpg,False,10
381,000000535665.jpg,False,10
382,000000571986.jpg,True,10
383,000000518031.jpg,True,10
384,000000540282.jpg,False,10
385,000000527900.jpg,False,10
386,000000533432.jpg,False,10
387,000000579119.jpg,False,10
388,000000518666.jpg,False,10
389,000000576917.jpg,True,10
390,000000556457.jpg,True,10
391,000000574903.jpg,False,10
392,000000565621.jpg,True,10
393,000000533748.jpg,False,10
394,000000539433.jpg,False,10
395,000000527880.jpg,True,10
396,000000544377.jpg,False,10
397,000000536527.jpg,False,10
398,000000542237.jpg,False,10
399,000000576699.jpg,False,10
400,000000575297.jpg,True,10
401,000000536452.jpg,True,10
402,000000573220.jpg,True,10
403,000000536501.jpg,True,10
404,000000516887.jpg,False,10
405,000000565403.jpg,True,10
406,000000526569.jpg,True,10
407,000000564182.jpg,True,10
408,000000545222.jpg,False,10
409,000000558590.jpg,True,10
410,000000579873.jpg,False,10
411,000000561906.jpg,False,10
412,000000523249.jpg,False,10
413,000000515817.jpg,False,10
414,000000518111.jpg,False,10
415,000000556989.jpg,False,10
416,000000564538.jpg,False,10
417,000000561819.jpg,True,10
418,000000536691.jpg,False,10
419,000000577523.jpg,False,10
420,000000545880.jpg,True,10
421,000000518143.jpg,False,10
422,000000529869.jpg,False,10
423,000000536625.jpg,True,10
424,000000539855.jpg,False,10
425,000000556297.jpg,False,10
426,000000561782.jpg,True,10
427,000000567088.jpg,True,10
428,000000530733.jpg,False,10
429,000000546250.jpg,True,10
430,000000562429.jpg,False,10
431,000000537075.jpg,False,10
432,000000536060.jpg,False,10
433,000000543828.jpg,False,10
434,000000531712.jpg,False,10
435,000000520071.jpg,False,10
436,000000562250.jpg,False,10
437,000000555841.jpg,True,10
438,000000527478.jpg,False,10
439,000000537435.jpg,False,10
440,000000563375.jpg,False,10
441,000000545067.jpg,False,10
442,000000544083.jpg,False,10
443,000000534280.jpg,True,10
444,000000532176.jpg,False,10
445,000000577248.jpg,False,10
446,000000544029.jpg,True,10
447,000000556710.jpg,False,10
448,000000573304.jpg,False,10
449,000000551289.jpg,False,10
450,000000550406.jpg,True,10
451,000000523723.jpg,False,10
452,000000542507.jpg,False,10
453,000000527017.jpg,True,10
454,000000517180.jpg,False,10
455,000000569870.jpg,True,10
456,000000543031.jpg,True,10
457,000000573837.jpg,True,10
458,000000535436.jpg,False,10
459,000000569473.jpg,False,10
460,000000561236.jpg,True,10
461,000000577218.jpg,True,10
462,000000570627.jpg,False,10
463,000000552653.jpg,False,10
464,000000537187.jpg,True,10
465,000000546992.jpg,False,10
466,000000527041.jpg,True,10
467,000000573305.jpg,False,10
468,000000547924.jpg,False,10
469,000000575402.jpg,True,10
470,000000538998.jpg,True,10
471,000000537593.jpg,False,10
472,000000573040.jpg,True,10
473,000000563675.jpg,False,10
474,000000572020.jpg,False,10
475,000000530657.jpg,True,10
476,000000538598.jpg,True,10
477,000000523570.jpg,False,10
478,000000529747.jpg,True,10
479,000000552743.jpg,False,10
480,000000578234.jpg,False,10
481,000000576969.jpg,False,10
482,000000548947.jpg,False,10
483,000000578296.jpg,False,10
484,000000541960.jpg,False,10
485,000000519473.jpg,True,10
486,000000567092.jpg,False,10
487,000000560595.jpg,False,10
488,000000575735.jpg,False,10
489,000000567137.jpg,False,10
490,000000525326.jpg,False,10
491,000000519780.jpg,False,10
492,000000574270.jpg,False,10
493,000000551644.jpg,False,10
494,000000571218.jpg,False,10
495,000000537767.jpg,False,10
496,000000538855.jpg,True,10
497,000000528883.jpg,False,10
498,000000538584.jpg,False,10
499,000000556263.jpg,False,10
500,000000560939.jpg,False,10
501,000000575721.jpg,False,15
502,000000566459.jpg,True,15
503,000000554763.jpg,True,15
504,000000531437.jpg,False,15
505,000000545017.jpg,True,15
506,000000553348.jpg,True,15
507,000000514905.jpg,True,15
508,000000578321.jpg,True,15
509,000000564229.jpg,True,15
510,000000515596.jpg,False,15
511,000000540034.jpg,False,15
512,000000554993.jpg,False,15
513,000000540293.jpg,True,15
514,000000544454.jpg,True,15
515,000000566269.jpg,True,15
516,000000516073.jpg,True,15
517,000000521380.jpg,False,15
